date,open,high,low,close,volume
2017-07-04,16130,16130,15924,16006,819980
2017-07-05,16130,16130,15903,16068,799160
2017-07-06,16048,16337,16048,16275,2378800
2017-07-07,16337,16399,16006,16006,1164990
2017-07-10,16089,16172,15717,15758,1364350
2017-07-11,15717,15841,15551,15841,1103920
2017-07-12,15924,15924,15655,15717,1299690
2017-07-13,15924,15924,15717,15799,467540
2017-07-14,15799,15861,15737,15820,386280
2017-07-17,15820,15861,15593,15593,703340
2017-07-18,15551,15717,15531,15613,1396110
2017-07-19,15634,15696,15510,15551,1170570
2017-07-20,15510,15551,15344,15489,1086130
2017-07-21,15551,15593,15303,15303,1058900
2017-07-24,15303,15427,15158,15427,914230
2017-07-25,15386,15448,15262,15427,483370
2017-07-26,15489,15551,15386,15469,1240450
2017-07-27,15469,15531,15448,15448,661800
2017-07-28,15448,15634,15427,15510,1246630
2017-07-31,15510,15675,15510,15613,1097910
2017-08-01,15717,16006,15717,15882,1710380
2017-08-02,15758,15882,15634,15758,943280
2017-08-03,15841,15882,15758,15841,677010
2017-08-04,15841,15882,15675,15737,755620
2017-08-07,15758,15820,15717,15737,748690
2017-08-08,15737,16110,15737,15882,1643470
2017-08-09,15882,15944,15510,15634,1227850
2017-08-10,15531,15675,15489,15593,1133390
2017-08-11,15489,15531,15427,15489,580140
2017-08-14,15489,15634,15489,15572,363540
2017-08-15,15551,15593,15427,15427,466800
2017-08-16,15427,15531,15407,15510,388380
2017-08-17,15510,15531,15365,15427,521370
2017-08-18,15427,15634,15365,15510,720950
2017-08-21,15510,15551,15427,15469,257280
2017-08-22,15510,15510,15262,15262,547530
2017-08-23,15303,15344,15179,15303,551970
2017-08-24,15365,15489,15262,15324,326460
2017-08-25,15324,15469,15324,15365,222240
2017-08-28,15365,15489,15344,15489,664630
2017-08-29,15489,15510,15303,15303,691290
2017-08-30,15303,15427,15262,15303,697600
2017-08-31,15262,15489,15241,15344,697650
2017-09-01,15469,15510,15344,15489,655740
2017-09-05,15469,15841,15365,15779,1658120
2017-09-06,15717,15779,15613,15717,589690
2017-09-07,15717,15717,15593,15593,558020
2017-09-08,15717,15758,15572,15593,753240
2017-09-11,15634,16089,15593,15593,1858420
2017-09-12,15593,15758,15572,15737,1335940
2017-09-13,15882,15882,15675,15737,774520
2017-09-14,15799,15924,15675,15841,2432090
2017-09-15,15841,15882,15675,15717,2799180
2017-09-18,15717,15799,15551,15551,2916990
2017-09-19,15489,15634,15427,15469,2466890
2017-09-20,15489,15799,15489,15634,2168280
2017-09-21,15634,15779,15613,15655,1215880
2017-09-22,15655,15675,15551,15572,1052820
2017-09-25,15572,15613,15489,15510,1065690
2017-09-26,15510,15593,15427,15572,871840
2017-09-27,15675,15717,15531,15593,1377060
2017-09-28,15719,15825,15677,15740,1573710
2017-09-29,15740,15951,15719,15888,2122200
2017-10-02,15973,16099,15825,15909,1205110
2017-10-03,15973,16015,15846,15888,1417210
2017-10-04,15846,16480,15846,16395,4836990
2017-10-05,16564,16902,16353,16353,5672370
2017-10-06,16353,16543,16332,16501,2322970
2017-10-09,16628,16754,16543,16649,2500440
2017-10-10,16649,16860,16564,16754,2583380
2017-10-11,16818,16860,16501,16628,2835470
2017-10-12,16628,16670,16501,16501,1767480
2017-10-13,16480,16649,16480,16628,1784200
2017-10-16,16670,16691,16459,16501,1542490
2017-10-17,16501,17325,16480,17325,3062770
2017-10-18,17283,17494,17135,17198,3053330
2017-10-19,17198,17283,17029,17114,1482080
2017-10-20,17135,17452,17092,17240,2072400
2017-10-23,17261,17473,16818,16860,3568930
2017-10-24,16839,17029,16691,16902,1212060
2017-10-25,16902,17240,16902,17219,1385130
2017-10-26,17219,17430,16987,17156,1922030
2017-10-27,17156,17747,17092,17747,2347090
2017-10-30,17874,18149,17536,17705,3808170
2017-10-31,17705,17790,17494,17494,1322440
2017-11-01,17578,17684,17473,17578,2149100
2017-11-02,17578,18128,17367,17367,2341010
2017-11-03,17494,17705,17240,17705,1399850
2017-11-06,17747,18128,17663,17959,2460760
2017-11-07,17959,18107,17747,17937,1712940
2017-11-08,17937,18592,17832,18423,2695690
2017-11-09,18508,18592,18212,18212,1899000
2017-11-10,18170,18445,18085,18212,2187370
2017-11-13,18381,18466,18170,18339,2104320
2017-11-14,18381,18761,18318,18508,3008230
2017-11-15,18508,18677,18423,18423,1304050
2017-11-16,18487,18952,18423,18888,2077060
2017-11-17,18930,19078,18740,18761,2063770
2017-11-20,18761,19015,18740,19015,1783000
2017-11-21,19142,20156,19100,19733,3799100
2017-11-22,19733,20325,19733,20283,3116060
2017-11-23,20578,20663,19797,20240,2666680
2017-11-24,20071,20156,19860,20029,1363450
2017-11-27,20071,20367,19776,20240,2242960
2017-11-28,20325,20452,20071,20367,1712500
2017-11-29,20283,20705,20283,20705,1440140
2017-11-30,20621,21128,20494,20494,1997210
2017-12-01,20536,20663,20283,20409,2085760
2017-12-04,20494,20874,20409,20874,1939700
2017-12-05,20705,21128,20325,20325,1975550
2017-12-06,20283,20409,19902,20283,2102030
2017-12-07,20283,20283,19733,20114,2737090
2017-12-08,20114,20114,19649,19881,1517040
2017-12-11,19438,19818,18846,18846,1447900
2017-12-12,19142,19184,17578,18888,2440280
2017-12-13,19015,19057,18466,18592,1177420
2017-12-14,18592,19226,18550,19142,2166840
2017-12-15,19142,19649,19100,19438,2574240
2017-12-18,19860,20367,19691,20198,2349430
2017-12-19,20240,20473,20008,20177,1958480
2017-12-20,20177,20853,20029,20705,2587600
2017-12-21,20705,20790,20494,20494,1547200
2017-12-22,20367,21466,20304,21466,4459390
2017-12-25,21550,21846,21466,21719,1491740
2017-12-26,21762,21846,21339,21719,1701570
2017-12-27,21719,22311,21593,22184,2214360
2017-12-28,22184,23198,22184,22860,2321870
2017-12-29,22818,23241,22776,22945,2753570
2018-01-02,22818,23410,22649,23241,2801720
2018-01-03,23452,23536,23029,23198,1843870
2018-01-04,23072,23410,22945,23410,1990040
2018-01-05,23283,23283,22776,22818,2045200
2018-01-08,22818,23452,22395,23410,2071140
2018-01-09,23663,24720,23029,24720,2853160
2018-01-10,24635,25015,24212,24508,2842830
2018-01-11,24297,24846,24170,24846,1766240
2018-01-12,24846,25100,24508,24508,2525840
2018-01-15,24508,25353,24086,25353,2061850
2018-01-16,25058,25480,24846,25353,2218380
2018-01-17,25269,25311,23748,23748,2077670
2018-01-18,23663,24720,23621,24720,2845720
2018-01-19,24762,25945,24635,25776,2998270
2018-01-22,26198,26790,26072,26748,2300660
2018-01-23,26748,26748,26748,26748,0
2018-01-24,26748,26748,26748,26748,0
2018-01-25,27677,28607,26959,28607,4788340
2018-01-26,29325,29579,28100,29199,2617800
2018-01-29,29579,30213,28649,28734,2281360
2018-01-30,28100,28649,27973,28311,2818520
2018-01-31,28311,29114,27973,28142,1936300
2018-02-01,28058,28649,27804,28142,2166810
2018-02-02,28523,28523,28142,28480,1652660
2018-02-05,27889,28311,26494,26494,2687810
2018-02-06,24677,26621,24677,26198,6724710
2018-02-07,27466,27551,26537,26832,1635780
2018-02-08,26452,26832,25987,26579,855160
2018-02-09,24720,26325,24720,25734,2408810
2018-02-12,26198,26832,25649,26832,1847850
2018-02-13,27170,27424,26875,27044,1527780
2018-02-21,27466,28692,27255,27973,2132410
2018-02-22,27720,28480,27635,28227,2352100
2018-02-23,28311,30170,28184,30170,4825770
2018-02-26,31396,31396,30170,30382,3453290
2018-02-27,30804,31058,30297,30931,2249770
2018-02-28,30466,31692,30424,31185,3475320
2018-03-01,30678,31523,30001,30213,3615670
2018-03-02,29579,30424,29579,30340,2525210
2018-03-05,30424,30635,28734,28734,2914810
2018-03-06,29156,30213,28607,30086,3103920
2018-03-07,30213,30382,28945,29410,2277620
2018-03-08,29410,29748,29072,29368,1554260
2018-03-09,29790,30213,29410,30001,3236520
2018-03-12,30424,31016,30213,30424,2899140
2018-03-13,30424,30678,29832,30424,2146470
2018-03-14,30678,31396,30678,31185,4053460
2018-03-15,30847,31480,30762,31185,2111990
2018-03-16,31480,31818,31311,31565,5327050
2018-03-19,31945,32326,30847,31396,2803610
2018-03-20,30973,31649,30973,31269,1836040
2018-03-21,31480,31776,31058,31058,2952180
2018-03-22,31269,31269,30424,30424,3871380
2018-03-23,28945,29875,28945,29537,4563730
2018-03-26,29579,30382,29410,30382,1821910
2018-03-27,30762,30804,29832,30001,2322350
2018-03-28,29537,30128,29494,29790,1643300
2018-03-29,29917,30255,29621,30001,1457380
2018-03-30,30001,30170,29663,29790,1280140
2018-04-02,30001,31269,29917,31269,3055600
2018-04-03,31269,31818,31058,31396,3500060
2018-04-04,31480,31607,31058,31058,2089100
2018-04-05,31185,31269,30678,31058,1763710
2018-04-06,31100,31607,31016,31058,2346040
2018-04-09,31058,31396,31058,31185,2693260
2018-04-10,31480,31818,31100,31480,5026810
2018-04-11,31565,31607,29579,30086,3911130
2018-04-12,29959,30213,29579,29959,3262970
2018-04-13,30128,30170,28523,28692,5148440
2018-04-16,28396,28565,27508,27846,3992890
2018-04-17,27889,28311,27677,28311,2104840
2018-04-18,28649,28649,27382,27382,2005410
2018-04-19,27213,27255,25776,25776,4909820
2018-04-20,25860,27044,25649,27044,2996320
2018-04-23,27255,27382,25184,25184,2876760
2018-04-24,24931,25649,24508,25353,4451970
2018-04-26,25353,25903,24508,24593,4669710
2018-04-27,24593,25438,24550,25353,2940100
2018-05-02,25607,25776,24424,24593,2862030
2018-05-03,24593,25227,24043,25184,3451890
2018-05-04,25438,25649,24889,24931,3234250
2018-05-07,25269,26241,25058,26241,3511210
2018-05-08,25903,26283,25776,25776,2947160
2018-05-09,25649,25776,25142,25142,2787480
2018-05-10,25311,25438,23494,23874,4433980
2018-05-11,23874,24508,23029,24466,3954360
2018-05-14,24593,24720,24043,24635,1522180
2018-05-15,24635,25269,24593,24804,2498910
2018-05-16,24720,24889,24086,24086,2368960
2018-05-17,24086,24255,23748,24001,2079780
2018-05-18,24043,24128,23156,23874,2437850
2018-05-21,23874,24255,23536,23536,1835620
2018-05-22,23198,23452,21973,22564,3235250
2018-05-23,22395,23029,21973,23029,2045320
2018-05-24,23029,23156,22395,22522,1312180
2018-05-25,22564,22691,21128,21128,2718610
2018-05-28,20705,20959,19776,19776,4579370
2018-05-29,20071,21128,19776,21128,2610350
2018-05-30,21550,22311,21339,21973,4432950
2018-05-31,21762,23029,21719,22860,3736400
2018-06-01,22860,24297,22776,24086,5930650
2018-06-04,23874,25184,23663,25058,3837380
2018-06-05,24762,25184,24381,24762,3532580
2018-06-06,24550,25227,24339,24973,2183260
2018-06-07,24931,25058,24677,24804,2538580
2018-06-08,24635,25522,24635,25227,2693680
2018-06-11,25100,25480,24720,24931,2453150
2018-06-12,24720,24931,23874,24508,3024500
2018-06-13,24339,25311,24339,25311,2054850
2018-06-14,25311,25311,24508,24550,2814340
2018-06-15,24297,24931,24255,24931,2557670
2018-06-18,24889,24931,23663,23874,2461860
2018-06-19,23029,23874,22818,23874,5149160
2018-06-20,24086,24804,23748,24550,2767440
2018-06-21,24508,24593,23832,24086,1637920
2018-06-22,23705,24804,23452,24804,2529630
2018-06-25,25353,25438,24889,25100,2415610
2018-06-26,24720,25100,24508,25058,1346430
2018-06-27,24931,25565,24508,24508,2602270
2018-06-28,24086,24804,24086,24466,2114670
2018-06-29,24466,24804,24001,24508,1439520
2018-07-02,24297,24677,23410,24550,2846420
2018-07-03,24635,24635,23663,23663,3355250
2018-07-04,23748,23874,23114,23494,2452480
2018-07-05,23410,23494,21973,21973,2865870
2018-07-06,21593,23410,21339,23241,3443450
2018-07-09,23241,23832,22818,22818,1434270
2018-07-10,23452,23452,22438,22438,1360490
2018-07-11,21931,22184,21170,21635,3312190
2018-07-12,21635,22649,21339,22142,1422890
2018-07-13,22522,23198,21973,23156,1709410
2018-07-16,23241,23452,22945,23198,1302130
2018-07-17,22818,23579,22818,23579,1594780
2018-07-18,23579,24297,23579,24297,2473610
2018-07-19,24381,24424,23959,24001,1704000
2018-07-20,23874,24170,23283,24001,2204900
2018-07-23,24001,24677,23874,23917,2618240
2018-07-24,24086,24255,23663,24086,1683260
2018-07-25,24212,24255,23367,23367,1257900
2018-07-26,23410,23959,23029,23959,2107890
2018-07-27,23959,24212,23748,23874,979280
2018-07-30,24086,24255,23874,24212,1288790
2018-07-31,24128,25058,24001,24720,3438180
2018-08-01,24973,25015,24677,24762,1902040
2018-08-02,24593,24931,24381,24931,1855340
2018-08-03,25142,25227,24550,24720,1770230
2018-08-06,24593,25184,24593,24931,1782410
2018-08-07,24846,26156,24762,25987,5488590
2018-08-08,26029,26367,25776,26241,2193510
2018-08-09,26241,26494,25903,25903,2508810
2018-08-10,25776,26832,25776,26832,3849630
2018-08-13,26621,26959,26283,26959,2397270
2018-08-14,26959,26959,26494,26537,1274800
2018-08-15,26706,26790,25565,25607,3238040
2018-08-16,25353,25776,24889,25607,3426320
2018-08-17,25818,26579,25691,26198,2711770
2018-08-20,26198,26410,25945,25945,1601770
2018-08-21,25776,26494,25776,26494,1724610
2018-08-22,26537,26621,26156,26156,1490660
2018-08-23,26198,26537,26029,26452,1301270
2018-08-24,26452,26452,26114,26198,1779380
2018-08-27,26410,26832,26367,26663,1805900
2018-08-28,26832,27170,26579,27044,2588320
2018-08-29,27001,27086,26663,26663,1117930
2018-08-30,26663,27128,26367,26959,1336350
2018-08-31,26959,27044,26198,26410,1949400
2018-09-04,26410,26452,25734,25776,2050280
2018-09-05,25776,26114,25480,25607,1766180
2018-09-06,25607,25776,25438,25480,796450
2018-09-07,25396,26283,25396,26198,1595530
2018-09-10,26198,26452,25818,26198,1505560
2018-09-11,25987,26663,25987,26621,1543540
2018-09-12,26706,26875,26410,26452,1590110
2018-09-13,26537,26790,26452,26579,1069800
2018-09-14,26706,27213,26706,27044,2405940
2018-09-17,27044,27044,26579,26579,1007490
2018-09-18,26410,26748,26325,26748,1077110
2018-09-19,26917,26917,26663,26748,1075000
2018-09-20,26748,27297,26748,27213,1709890
2018-09-21,27466,27762,27044,27297,4889170
2018-09-24,27677,27762,27382,27551,1094970
2018-09-25,27382,27551,27213,27213,1031520
2018-09-26,27213,27424,26959,26959,2099660
2018-09-27,26959,27128,26706,26790,2121040
2018-09-28,26917,27044,26621,26621,2104400
2018-10-01,26832,26832,26410,26410,1932610
2018-10-02,26410,26663,26283,26621,1601040
2018-10-03,26790,26832,26410,26621,1034920
2018-10-04,26621,27044,26537,26621,2298750
2018-10-05,26749,26963,26578,26578,1633520
2018-10-08,26535,26707,26364,26364,1347760
2018-10-09,26450,26621,26364,26407,868060
2018-10-10,26493,26535,26279,26407,781330
2018-10-11,25679,25679,24609,24695,3432840
2018-10-12,24396,25637,24396,25637,2266290
2018-10-15,25594,25679,25123,25294,1155630
2018-10-16,25251,25508,25209,25337,1079700
2018-10-17,25637,25637,25294,25337,1293490
2018-10-18,25251,25337,24781,24823,1605080
2018-10-19,24396,25080,24396,24695,1188910
2018-10-22,25037,25166,24438,24438,1204690
2018-10-23,24396,24524,23112,23882,2346810
2018-10-24,23882,24224,23754,23754,1474260
2018-10-25,22684,23625,22684,23454,1744120
2018-10-26,23925,23925,22898,22898,1220360
2018-10-29,22812,23069,22470,22641,1261730
2018-10-30,22641,23240,22555,23197,1337430
2018-10-31,23197,24267,23197,23796,1245750
2018-11-01,23882,23925,23454,23540,1221200
2018-11-02,23540,24096,23540,24053,1136910
2018-11-05,23925,24182,23796,24182,873020
2018-11-06,24396,24396,23882,23882,667710
2018-11-07,23882,24053,23582,23754,668290
2018-11-08,24267,24310,23839,23839,575720
2018-11-09,23625,23839,23240,23240,885690
2018-11-12,23112,23368,22598,23368,687980
2018-11-13,22812,23240,22812,22940,601520
2018-11-14,22940,23240,22598,22769,530120
2018-11-15,22769,22940,22470,22855,828510
2018-11-16,23112,23154,22726,22769,1227840
2018-11-19,23112,23112,22769,23112,1145500
2018-11-20,23112,23112,22812,23026,1086240
2018-11-21,22726,23711,22684,23711,1908000
2018-11-22,23540,23754,23411,23454,961120
2018-11-23,23411,23540,23112,23112,897050
2018-11-26,23112,23240,22983,23112,673900
2018-11-27,23283,23411,22769,22855,1284900
2018-11-28,22855,23582,22855,23582,1483680
2018-11-29,23796,24139,23540,23540,2360280
2018-11-30,23497,23968,23454,23711,1430640
2018-12-03,24267,24823,24053,24823,2226730
2018-12-04,24738,24952,24438,24652,1367410
2018-12-05,24396,24909,24182,24738,2014850
2018-12-06,24567,24823,24267,24353,2258320
2018-12-07,24567,24695,24438,24481,835390
2018-12-10,24481,24567,24224,24353,1050910
2018-12-11,24353,24481,24053,24310,1119050
2018-12-12,24524,24823,24310,24823,1466430
2018-12-13,24952,24995,24652,24652,851900
2018-12-14,24609,24652,24182,24182,880580
2018-12-17,23968,24139,23454,23454,1787440
2018-12-18,23154,23754,23154,23582,1459730
2018-12-19,23582,23711,23154,23283,1131780
2018-12-20,23240,23625,23240,23368,877260
2018-12-21,23326,23326,23026,23326,1690120
2018-12-24,23326,23497,22726,22726,864160
2018-12-25,22256,22684,21828,22555,1964060
2018-12-26,22512,22898,22512,22598,782180
2018-12-27,23112,23240,22898,22898,571770
2018-12-28,23026,23326,22812,22898,781690
2019-01-02,23069,23240,22898,22940,1081640
2019-01-03,23112,23154,22555,22940,1071350
2019-01-04,22812,23283,22512,23283,1307310
2019-01-07,23668,23754,23326,23368,1175810
2019-01-08,23540,23625,23326,23540,1318810
2019-01-09,23754,24010,23454,23882,1136370
2019-01-10,23882,23882,23540,23540,794870
2019-01-11,23625,23754,23497,23625,1115410
2019-01-14,23625,23754,23497,23668,759980
2019-01-15,23668,24010,23625,23925,1071080
2019-01-16,24096,24096,23540,23711,706160
2019-01-17,23668,23839,23582,23625,460060
2019-01-18,23625,23711,23454,23454,542400
2019-01-21,23368,24053,23326,23882,870530
2019-01-22,23968,23968,23625,23625,398340
2019-01-23,23497,23754,23497,23711,514720
2019-01-24,23711,23796,23540,23711,463870
2019-01-25,23754,24010,23711,23882,1008850
2019-01-28,23968,23968,23754,23754,336990
2019-01-29,23754,24267,23625,24267,973050
2019-01-30,24267,24481,24267,24267,1152720
2019-01-31,24310,24567,24310,24310,1147760
2019-02-01,24396,24567,24182,24182,827040
2019-02-11,24396,24909,24310,24866,1395030
2019-02-12,24866,25251,24738,25080,1683680
2019-02-13,25080,25637,25080,25594,1853680
2019-02-14,25594,25808,25508,25765,1629070
2019-02-15,25679,25679,25337,25380,1249180
2019-02-18,25465,25679,25465,25679,1027840
2019-02-19,25679,25765,25251,25251,1304520
2019-02-20,25380,25508,25209,25294,818480
2019-02-21,25465,25722,25294,25722,2044240
2019-02-22,25765,26707,25679,26535,2502840
2019-02-25,26749,27349,26664,27135,2079790
2019-02-26,27135,27177,26493,26963,1976570
2019-02-27,26878,26963,26364,26493,1148480
2019-02-28,26493,26749,25893,25893,2027080
2019-03-01,26107,26621,26022,26621,713500
2019-03-04,26621,26963,26621,26878,1347480
2019-03-05,26878,27306,26749,26963,1576750
2019-03-06,27006,27092,26493,26835,1081870
2019-03-07,26835,27306,26792,27006,1897450
2019-03-08,26707,26963,26578,26878,997370
2019-03-11,26707,26835,26493,26792,1020600
2019-03-12,26963,27734,26835,27734,2194380
2019-03-13,27819,27905,27605,27905,1680350
2019-03-14,27905,28675,27605,28633,2115850
2019-03-15,28761,28761,28247,28247,2616060
2019-03-18,28461,29018,28461,28932,1936700
2019-03-19,28932,28932,28547,28590,1390640
2019-03-20,28547,28761,28333,28547,2441040
2019-03-21,28633,29061,28461,28504,1525770
2019-03-22,28590,28675,28461,28633,1375420
2019-03-25,27819,28247,27391,28033,1635900
2019-03-26,28290,28461,28033,28033,1127550
2019-03-27,28205,28205,27691,28033,538180
2019-03-28,28119,28547,27991,28547,742470
2019-03-29,28675,28889,28590,28804,678050
2019-04-01,29061,29061,28932,29018,684060
2019-04-02,29103,29317,28889,28889,556970
2019-04-03,28889,28932,28461,28761,445650
2019-04-04,28761,29061,28590,28975,948960
2019-04-05,29018,29189,29018,29146,477530
2019-04-08,29146,29831,29061,29831,1121900
2019-04-09,29831,29959,29703,29874,759180
2019-04-10,29745,29745,29446,29489,719030
2019-04-11,29531,29531,28975,29317,405090
2019-04-12,29360,29360,28932,29103,355400
2019-04-16,29103,29103,28419,28847,404640
2019-04-17,29061,29189,28675,29103,516710
2019-04-18,28889,29403,28889,29061,554820
2019-04-19,29061,29317,29061,29103,232550
2019-04-22,28718,29146,28675,29061,313210
2019-04-23,29103,29103,28290,28889,1260620
2019-04-24,28889,29617,28889,29317,684540
2019-04-25,29317,29317,28975,28975,348700
2019-04-26,29018,29232,28889,29061,277260
2019-05-02,28932,29061,28419,28633,628430
2019-05-03,28590,28761,28290,28547,789780
2019-05-06,28333,28590,28205,28376,364560
2019-05-07,28376,28675,27734,28076,1103060
2019-05-08,27648,28076,27648,27862,947120
2019-05-09,27991,28247,27862,28033,659180
2019-05-10,28033,28290,27905,28076,554370
2019-05-13,28162,28290,28076,28205,475420
2019-05-14,27991,28504,27991,28504,628480
2019-05-15,28547,28847,28461,28590,734230
2019-05-16,28590,28847,28590,28590,412210
2019-05-17,28590,28675,28504,28590,449040
2019-05-20,28590,29146,28547,29018,607060
2019-05-21,29061,29275,28975,28975,473170
2019-05-22,28889,29360,28675,28761,662700
2019-05-23,28847,29103,28718,28932,378440
2019-05-24,28804,29103,28290,28461,931250
2019-05-27,28675,29018,28461,28847,341320
2019-05-28,28675,29360,28590,28847,664400
2019-05-29,28932,29146,28761,28889,313510
2019-05-30,28889,29146,28804,28975,320900
2019-05-31,28889,29103,28590,28761,712090
2019-06-03,28461,28761,27391,28461,593660
2019-06-04,28247,28889,28205,28761,387780
2019-06-05,28761,28889,28547,28547,269120
2019-06-06,28547,28547,27819,28205,394550
2019-06-07,28461,28675,27905,28076,490880
2019-06-10,28590,28889,28247,28547,585460
2019-06-11,28461,28889,28461,28847,280100
2019-06-12,28847,28889,28633,28675,212910
2019-06-13,28675,28889,28419,28804,546960
2019-06-14,28889,29788,28804,29617,2478770
2019-06-17,29617,30088,29531,29617,1018520
2019-06-18,29531,30173,29189,30088,958120
2019-06-19,30131,30259,29703,29874,767310
2019-06-20,29831,30601,29788,30601,934290
2019-06-21,30387,30815,30387,30387,1785930
2019-06-24,30601,31586,30387,31243,1407410
2019-06-25,31158,31158,30815,30987,390840
2019-06-26,30987,31029,30173,30173,918850
2019-06-27,30387,30387,29703,29745,1187150
2019-06-28,29788,30815,29275,30173,830140
2019-07-01,30387,30773,30345,30516,565640
2019-07-02,30601,30601,30088,30173,363020
2019-07-03,30173,30387,29788,29788,796720
2019-07-04,29959,31029,29831,31029,1125010
2019-07-05,31029,31072,30815,31072,425620
2019-07-08,30815,30944,30387,30516,723300
2019-07-09,30601,30773,30216,30773,668550
2019-07-10,31029,31115,30773,31029,639160
2019-07-11,31072,31928,31072,31671,1286980
2019-07-12,31671,31885,31500,31543,926210
2019-07-15,31543,32099,31543,32099,1089930
2019-07-16,32313,33383,32271,33041,1901200
2019-07-17,32741,32998,32442,32613,802350
2019-07-18,32485,33041,32356,32699,858680
2019-07-19,32699,34154,32699,33811,1316760
2019-07-22,33811,34025,33683,33811,930520
2019-07-23,33769,33940,33597,33769,626060
2019-07-24,34025,34025,32741,32913,1380620
2019-07-25,32913,33298,32827,33255,457360
2019-07-26,33255,34111,33169,33597,942260
2019-07-29,33597,34667,33512,34667,986830
2019-07-30,35095,35309,34496,34496,1133490
2019-07-31,34239,34453,34068,34325,512820
2019-08-01,34325,34453,34111,34453,538850
2019-08-02,34111,34453,33854,33854,680000
2019-08-05,33897,34111,32998,33127,857570
2019-08-06,32699,32913,32442,32656,1172520
2019-08-07,32656,33555,32656,33555,567830
2019-08-08,33597,34154,33426,33597,612530
2019-08-09,33683,33983,33555,33597,638630
2019-08-12,33597,33726,33041,33255,475000
2019-08-13,33041,33169,32485,32656,809300
2019-08-14,33383,33383,32656,32656,354750
2019-08-15,31928,33811,31928,33811,510330
2019-08-16,33298,33640,33298,33341,551180
2019-08-19,33341,33597,32827,32870,692740
2019-08-20,33298,33298,32827,32913,453760
2019-08-21,32913,34368,32827,34239,1927720
2019-08-22,34325,34410,34068,34239,762090
2019-08-23,34239,34325,33897,33897,451500
2019-08-26,33469,33640,33169,33298,672220
2019-08-27,33469,33726,32527,32741,1116480
2019-08-28,32870,33084,32870,32955,588810
2019-08-29,32913,33127,32741,32870,422240
2019-08-30,32955,33255,32955,33255,280130
2019-09-03,33298,33341,32827,33298,580830
2019-09-04,33169,33169,32913,33084,527770
2019-09-05,33041,33726,33041,33212,408900
2019-09-06,33383,33383,32955,33084,287990
2019-09-09,33084,33127,32955,33041,236440
2019-09-10,33041,33897,32998,33255,651950
2019-09-11,33084,33597,33084,33469,141450
2019-09-12,33597,34025,33597,34025,800240
2019-09-13,34154,35095,34154,35052,1408780
2019-09-16,35052,35395,34582,34667,697310
2019-09-17,34539,34796,34453,34710,896290
2019-09-18,34710,35309,34453,34496,809820
2019-09-19,34667,34967,34453,34881,527230
2019-09-20,34881,35438,34667,34667,2794080
2019-09-23,34924,35052,33811,33811,1187100
2019-09-24,34025,34582,33769,34496,791470
2019-09-25,34239,34624,33983,34539,729340
2019-09-26,34539,34796,34368,34667,1040190
2019-09-27,34796,35566,34582,35480,1388490
2019-09-30,35480,35652,35052,35138,775770
2019-10-01,35138,35780,35010,35694,795100
2019-10-02,35694,35823,34967,35095,1224650
2019-10-03,35010,35095,34496,35095,1003810
2019-10-04,35095,35737,35010,35523,1121700
2019-10-07,35951,36165,35438,35438,1134390
2019-10-08,35438,36508,35438,36422,1461940
2019-10-09,36422,36679,36165,36165,860160
2019-10-10,36336,36465,36165,36208,753670
2019-10-11,36165,36550,36122,36508,730370
2019-10-14,36593,36807,36379,36379,620800
2019-10-15,36379,36550,36251,36465,648400
2019-10-16,36893,36936,36679,36850,668740
2019-10-17,36978,36978,36294,36465,1023870
2019-10-18,36593,36722,36294,36379,417240
2019-10-21,36336,36336,35780,36037,561470
2019-10-22,36037,36722,36037,36550,473090
2019-10-23,36593,36722,36208,36508,538120
2019-10-24,36508,37235,36422,37192,660180
2019-10-25,37192,37877,37064,37663,838210
2019-10-28,37663,37749,37406,37406,383850
2019-10-29,37406,37449,36936,36978,702620
2019-10-30,36850,37749,36850,37578,607710
2019-10-31,37706,37877,37492,37535,319340
2019-11-01,37535,38262,37449,38006,1071470
2019-11-04,38220,39589,38220,39375,1091260
2019-11-05,39418,39589,38819,38862,616630
2019-11-06,38862,39504,38819,38947,673230
2019-11-07,38947,39332,38947,39076,360850
2019-11-08,39076,39332,38862,39161,416510
2019-11-11,39290,39290,38947,39076,423790
2019-11-12,39118,39418,39076,39247,595820
2019-11-13,39461,39461,38519,38733,706550
2019-11-14,38733,39118,38605,38904,375320
2019-11-15,38519,38947,38262,38391,565270
2019-11-18,38305,38476,37449,37492,700550
2019-11-19,37663,38947,37663,38947,526560
2019-11-20,38947,38947,38305,38305,516280
2019-11-21,38134,38391,37449,37449,1000670
2019-11-22,36593,37877,36465,36593,1346230
2019-11-25,36593,36807,35352,36165,1445550
2019-11-26,36165,36722,36165,36251,727130
2019-11-27,36593,37235,36508,36936,484360
2019-11-28,36807,36936,36336,36508,494650
2019-11-29,36636,36722,36379,36508,318000
2019-12-02,36508,36679,35523,35737,438800
2019-12-03,35523,35994,35095,35095,635370
2019-12-04,35052,36294,34881,36251,376730
2019-12-05,36379,36679,36208,36294,378490
2019-12-06,36294,36465,36122,36336,256400
2019-12-09,36336,36679,36122,36465,400740
2019-12-10,36508,36764,36379,36550,512290
2019-12-11,36807,36807,36465,36764,415080
2019-12-12,36850,37663,36807,37449,464750
2019-12-13,37706,37877,37449,37834,746800
2019-12-16,37834,37834,36379,36807,665550
2019-12-17,36978,37235,36508,36508,266250
